"행정구역(시군구)별","연령별","항목","단위","2022.02 월",
"서울특별시","96세","남자인구수[명]","명","388",
"서울특별시","96세","여자인구수[명]","명","1479",
"서울특별시","97세","총인구수[명]","명","1357",
"서울특별시","97세","남자인구수[명]","명","315",
"서울특별시","97세","여자인구수[명]","명","1042",
"서울특별시","98세","총인구수[명]","명","1202",
"서울특별시","98세","남자인구수[명]","명","304",
"서울특별시","98세","여자인구수[명]","명","898",
"서울특별시","99세","총인구수[명]","명","900",
"서울특별시","99세","남자인구수[명]","명","215",
"서울특별시","99세","여자인구수[명]","명","685",
"서울특별시","100세 이상","총인구수[명]","명","1708",
"서울특별시","100세 이상","남자인구수[명]","명","409",
"서울특별시","100세 이상","여자인구수[명]","명","1299",
"종로구","계","총인구수[명]","명","144575",
"종로구","계","남자인구수[명]","명","70092",
"종로구","계","여자인구수[명]","명","74483",
"종로구","0세","총인구수[명]","명","469",
"종로구","0세","남자인구수[명]","명","257",
"종로구","0세","여자인구수[명]","명","212",
"종로구","1세","총인구수[명]","명","478",
"종로구","1세","남자인구수[명]","명","229",
"종로구","1세","여자인구수[명]","명","249",
"종로구","2세","총인구수[명]","명","565",
"종로구","2세","남자인구수[명]","명","291",
"종로구","2세","여자인구수[명]","명","274",
"종로구","3세","총인구수[명]","명","544",
"종로구","3세","남자인구수[명]","명","271",
"종로구","3세","여자인구수[명]","명","273",
"종로구","4세","총인구수[명]","명","606",
"종로구","4세","남자인구수[명]","명","301",
"종로구","4세","여자인구수[명]","명","305",
"종로구","5세","총인구수[명]","명","748",
"종로구","5세","남자인구수[명]","명","382",
"종로구","5세","여자인구수[명]","명","366",
"종로구","6세","총인구수[명]","명","842",
"종로구","6세","남자인구수[명]","명","436",
"종로구","6세","여자인구수[명]","명","406",
"종로구","7세","총인구수[명]","명","817",
"종로구","7세","남자인구수[명]","명","406",
"종로구","7세","여자인구수[명]","명","411",
"종로구","8세","총인구수[명]","명","810",
"종로구","8세","남자인구수[명]","명","392",
"종로구","8세","여자인구수[명]","명","418",
"종로구","9세","총인구수[명]","명","966",
"종로구","9세","남자인구수[명]","명","500",
"종로구","9세","여자인구수[명]","명","466",
"종로구","10세","총인구수[명]","명","900",
"종로구","10세","남자인구수[명]","명","450",
"종로구","10세","여자인구수[명]","명","450",
"종로구","11세","총인구수[명]","명","1002",
"종로구","11세","남자인구수[명]","명","498",
"종로구","11세","여자인구수[명]","명","504",
"종로구","12세","총인구수[명]","명","942",
"종로구","12세","남자인구수[명]","명","473",
"종로구","12세","여자인구수[명]","명","469",
"종로구","13세","총인구수[명]","명","992",
"종로구","13세","남자인구수[명]","명","478",
"종로구","13세","여자인구수[명]","명","514",
"종로구","14세","총인구수[명]","명","1118",
"종로구","14세","남자인구수[명]","명","573",
"종로구","14세","여자인구수[명]","명","545",
"종로구","15세","총인구수[명]","명","1023",
"종로구","15세","남자인구수[명]","명","527",
"종로구","15세","여자인구수[명]","명","496",
"종로구","16세","총인구수[명]","명","958",
"종로구","16세","남자인구수[명]","명","485",
"종로구","16세","여자인구수[명]","명","473",
"종로구","17세","총인구수[명]","명","1078",
"종로구","17세","남자인구수[명]","명","542",
"종로구","17세","여자인구수[명]","명","536",
"종로구","18세","총인구수[명]","명","1145",
"종로구","18세","남자인구수[명]","명","574",
"종로구","18세","여자인구수[명]","명","571",
"종로구","19세","총인구수[명]","명","1278",
"종로구","19세","남자인구수[명]","명","592",
"종로구","19세","여자인구수[명]","명","686",
"종로구","20세","총인구수[명]","명","1603",
"종로구","20세","남자인구수[명]","명","730",
"종로구","20세","여자인구수[명]","명","873",
"종로구","21세","총인구수[명]","명","1862",
"종로구","21세","남자인구수[명]","명","838",
"종로구","21세","여자인구수[명]","명","1024",
"종로구","22세","총인구수[명]","명","2005",
"종로구","22세","남자인구수[명]","명","887",
"종로구","22세","여자인구수[명]","명","1118",
"종로구","23세","총인구수[명]","명","2105",
"종로구","23세","남자인구수[명]","명","993",
"종로구","23세","여자인구수[명]","명","1112",
"종로구","24세","총인구수[명]","명","2344",
"종로구","24세","남자인구수[명]","명","1108",
"종로구","24세","여자인구수[명]","명","1236",
"종로구","25세","총인구수[명]","명","2480",
"종로구","25세","남자인구수[명]","명","1229",
"종로구","25세","여자인구수[명]","명","1251",
"종로구","26세","총인구수[명]","명","2658",
"종로구","26세","남자인구수[명]","명","1301",
"종로구","26세","여자인구수[명]","명","1357",
"종로구","27세","총인구수[명]","명","2553",
"종로구","27세","남자인구수[명]","명","1245",
"종로구","27세","여자인구수[명]","명","1308",
"종로구","28세","총인구수[명]","명","2581",
"종로구","28세","남자인구수[명]","명","1322",
"종로구","28세","여자인구수[명]","명","1259",
"종로구","29세","총인구수[명]","명","2549",
"종로구","29세","남자인구수[명]","명","1270",
"종로구","29세","여자인구수[명]","명","1279",
"종로구","30세","총인구수[명]","명","2392",
"종로구","30세","남자인구수[명]","명","1251",
"종로구","30세","여자인구수[명]","명","1141",
"종로구","31세","총인구수[명]","명","2237",
"종로구","31세","남자인구수[명]","명","1118",
"종로구","31세","여자인구수[명]","명","1119",
"종로구","32세","총인구수[명]","명","1946",
"종로구","32세","남자인구수[명]","명","1009",
"종로구","32세","여자인구수[명]","명","937",
"종로구","33세","총인구수[명]","명","1909",
"종로구","33세","남자인구수[명]","명","957",
"종로구","33세","여자인구수[명]","명","952",
"종로구","34세","총인구수[명]","명","1842",
"종로구","34세","남자인구수[명]","명","907",
"종로구","34세","여자인구수[명]","명","935",
"종로구","35세","총인구수[명]","명","1733",
"종로구","35세","남자인구수[명]","명","801",
"종로구","35세","여자인구수[명]","명","932",
"종로구","36세","총인구수[명]","명","1732",
"종로구","36세","남자인구수[명]","명","856",
"종로구","36세","여자인구수[명]","명","876",
"종로구","37세","총인구수[명]","명","1728",
"종로구","37세","남자인구수[명]","명","850",
"종로구","37세","여자인구수[명]","명","878",
"종로구","38세","총인구수[명]","명","1907",
"종로구","38세","남자인구수[명]","명","969",
"종로구","38세","여자인구수[명]","명","938",
"종로구","39세","총인구수[명]","명","1968",
"종로구","39세","남자인구수[명]","명","947",
"종로구","39세","여자인구수[명]","명","1021",
"종로구","40세","총인구수[명]","명","2096",
"종로구","40세","남자인구수[명]","명","1011",
"종로구","40세","여자인구수[명]","명","1085",
"종로구","41세","총인구수[명]","명","2106",
"종로구","41세","남자인구수[명]","명","1004",
"종로구","41세","여자인구수[명]","명","1102",
"종로구","42세","총인구수[명]","명","2094",
"종로구","42세","남자인구수[명]","명","1019",
"종로구","42세","여자인구수[명]","명","1075",
"종로구","43세","총인구수[명]","명","1838",
"종로구","43세","남자인구수[명]","명","909",
"종로구","43세","여자인구수[명]","명","929",
"종로구","44세","총인구수[명]","명","1825",
"종로구","44세","남자인구수[명]","명","828",
"종로구","44세","여자인구수[명]","명","997",
"종로구","45세","총인구수[명]","명","1946",
"종로구","45세","남자인구수[명]","명","967",
"종로구","45세","여자인구수[명]","명","979",
"종로구","46세","총인구수[명]","명","1939",
"종로구","46세","남자인구수[명]","명","945",
"종로구","46세","여자인구수[명]","명","994",
"종로구","47세","총인구수[명]","명","2176",
"종로구","47세","남자인구수[명]","명","1034",
"종로구","47세","여자인구수[명]","명","1142",
"종로구","48세","총인구수[명]","명","2407",
"종로구","48세","남자인구수[명]","명","1162",
"종로구","48세","여자인구수[명]","명","1245",
"종로구","49세","총인구수[명]","명","2451",
"종로구","49세","남자인구수[명]","명","1197",
"종로구","49세","여자인구수[명]","명","1254",
"종로구","50세","총인구수[명]","명","2712",
"종로구","50세","남자인구수[명]","명","1397",
"종로구","50세","여자인구수[명]","명","1315",
"종로구","51세","총인구수[명]","명","2745",
"종로구","51세","남자인구수[명]","명","1361",
"종로구","51세","여자인구수[명]","명","1384",
"종로구","52세","총인구수[명]","명","2575",
"종로구","52세","남자인구수[명]","명","1270",
